<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,D,20200617,000000,2646.0000000,2654.5900000,2632.4400000,2640.4100000,73070
US1.AMZN,D,20200618,000000,2647.0100000,2658.6900000,2638.5000000,2654.1300000,56256
US1.AMZN,D,20200619,000000,2683.6400000,2696.8400000,2659.5800000,2670.5900000,143475
US1.AMZN,D,20200622,000000,2685.0000000,2713.9600000,2670.0250000,2712.0000000,69258
US1.AMZN,D,20200623,000000,2726.0250000,2783.0400000,2718.0400000,2764.4500000,104081
US1.AMZN,D,20200624,000000,2779.0000000,2794.5700000,2722.2900000,2730.9500000,118584
US1.AMZN,D,20200625,000000,2740.0100000,2756.2300000,2712.4500000,2756.2300000,73800
US1.AMZN,D,20200626,000000,2772.9500000,2782.0000000,2688.3500000,2693.0100000,163332
US1.AMZN,D,20200629,000000,2689.5600000,2695.0000000,2635.0100000,2679.8800000,108886
US1.AMZN,D,20200630,000000,2684.2000000,2768.7800000,2676.0100000,2756.1200000,94914
US1.AMZN,D,20200701,000000,2756.0100000,2892.3700000,2754.6700000,2879.8700000,214910
US1.AMZN,D,20200702,000000,2912.0100000,2954.9700000,2872.3150000,2885.7700000,237953
US1.AMZN,D,20200706,000000,2934.9800000,3058.7800000,2931.2200000,3057.0100000,225348
US1.AMZN,D,20200707,000000,3058.0000000,3069.1800000,2993.8000000,3001.4800000,113253
US1.AMZN,D,20200708,000000,3023.6200000,3083.3600000,3013.9000000,3082.3000000,125089
US1.AMZN,D,20200709,000000,3115.0300000,3192.9300000,3076.5000000,3184.2200000,175667
US1.AMZN,D,20200710,000000,3191.0000000,3212.1900000,3137.9400000,3200.4100000,153258
US1.AMZN,D,20200713,000000,3255.8600000,3344.0000000,3069.2700000,3100.5700000,166476
US1.AMZN,D,20200714,000000,3085.9100000,3123.2900000,2950.0000000,3084.0100000,138822
US1.AMZN,D,20200715,000000,3080.2300000,3094.0800000,2975.1700000,3007.3300000,112020
US1.AMZN,D,20200716,000000,2971.0000000,3029.3300000,2919.9300000,2996.7300000,157341
US1.AMZN,D,20200717,000000,3009.0000000,3022.6400000,2950.7200000,2961.4700000,119842
US1.AMZN,D,20200720,000000,3000.2000000,3200.9800000,2995.0000000,3198.0800000,196577
US1.AMZN,D,20200721,000000,3236.1800000,3236.2100000,3108.0100000,3139.9100000,113136
US1.AMZN,D,20200722,000000,3121.0100000,3146.8800000,3069.8900000,3100.9500000,90587
US1.AMZN,D,20200723,000000,3095.0000000,3095.0000000,2972.4900000,2986.5300000,124936
US1.AMZN,D,20200724,000000,2925.7350000,3029.0900000,2891.3200000,3009.4000000,116664
US1.AMZN,D,20200727,000000,3058.2500000,3097.9700000,3017.9900000,3054.4300000,68143
US1.AMZN,D,20200728,000000,3054.2700000,3073.9700000,2996.6600000,3002.8900000,61454
US1.AMZN,D,20200729,000000,3030.9900000,3038.0000000,2997.8700000,3031.6100000,60295
US1.AMZN,D,20200730,000000,3014.6200000,3091.0000000,3005.1900000,3050.0400000,111396
US1.AMZN,D,20200731,000000,3242.7300000,3244.3800000,3151.0000000,3165.9400000,178648
US1.AMZN,D,20200803,000000,3182.4800000,3182.4800000,3104.4300000,3110.6700000,65610
US1.AMZN,D,20200804,000000,3110.1600000,3166.3300000,3102.1700000,3137.5700000,92613
US1.AMZN,D,20200805,000000,3142.1000000,3213.3400000,3129.1700000,3205.1700000,84348
US1.AMZN,D,20200806,000000,3195.4000000,3245.8300000,3166.7100000,3223.7400000,90813
US1.AMZN,D,20200807,000000,3223.0600000,3239.9700000,3142.7100000,3167.0100000,75955
US1.AMZN,D,20200810,000000,3170.3100000,3170.3100000,3103.5300000,3149.5200000,49407
US1.AMZN,D,20200811,000000,3109.9600000,3157.7300000,3074.3100000,3082.9300000,66196
US1.AMZN,D,20200812,000000,3107.8100000,3172.9000000,3107.8100000,3162.4100000,51372
US1.AMZN,D,20200813,000000,3181.3000000,3216.8500000,3155.0000000,3158.5300000,60317
US1.AMZN,D,20200814,000000,3175.7400000,3175.7400000,3120.8500000,3147.0000000,50198
US1.AMZN,D,20200817,000000,3173.1400000,3194.4300000,3155.0000000,3182.3700000,41065
US1.AMZN,D,20200818,000000,3212.5100000,3320.0000000,3207.0300000,3311.4900000,100974
US1.AMZN,D,20200819,000000,3304.6700000,3315.0000000,3257.1600000,3261.5100000,81536
US1.AMZN,D,20200820,000000,3252.0200000,3312.6200000,3240.1500000,3296.7000000,72516
US1.AMZN,D,20200821,000000,3295.0000000,3311.6000000,3277.0400000,3285.6900000,74418
US1.AMZN,D,20200824,000000,3312.0000000,3380.0000000,3264.5600000,3306.6800000,85190
US1.AMZN,D,20200825,000000,3294.9900000,3355.7800000,3268.2200000,3346.5900000,73624
US1.AMZN,D,20200826,000000,3354.5100000,3451.0800000,3345.0000000,3441.9600000,168235
US1.AMZN,D,20200827,000000,3451.7400000,3451.7400000,3384.2200000,3398.3300000,96728
US1.AMZN,D,20200828,000000,3421.5700000,3432.3100000,3388.0000000,3401.0200000,87908
US1.AMZN,D,20200831,000000,3406.9500000,3494.0000000,3405.0000000,3442.8700000,81954
US1.AMZN,D,20200901,000000,3487.9900000,3512.9000000,3467.0000000,3499.9700000,63206
US1.AMZN,D,20200902,000000,3547.6300000,3549.0000000,3487.0000000,3530.6200000,84401
US1.AMZN,D,20200903,000000,3484.1000000,3487.2900000,3303.0000000,3368.6100000,137378
