<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ETF.IVV;D;20191118;000000;313.3000000;314.0600000;312.8100000;313.7600000;1457113
ETF.IVV;D;20191119;000000;314.4700000;314.4700000;312.9800000;313.7000000;3113429
ETF.IVV;D;20191120;000000;313.0600000;313.5900000;310.8051000;312.3400000;2579713
ETF.IVV;D;20191121;000000;312.6300000;312.7400000;311.1786000;312.0800000;1528325
ETF.IVV;D;20191122;000000;312.8600000;312.9700000;311.6200000;312.7400000;1682588
ETF.IVV;D;20191125;000000;313.7500000;315.1400000;313.7500000;315.1100000;2751970
ETF.IVV;D;20191126;000000;315.2300000;316.0400000;314.8400000;315.7600000;2183389
ETF.IVV;D;20191127;000000;316.4700000;317.2800000;316.1500000;317.2200000;1558724
ETF.IVV;D;20191129;000000;316.6900000;316.9226000;315.8500000;316.1300000;1036649
ETF.IVV;D;20191202;000000;316.4300000;316.4500000;312.9461000;313.4600000;1983047
ETF.IVV;D;20191203;000000;310.3900000;311.4100000;308.8800000;311.2400000;1589265
ETF.IVV;D;20191204;000000;312.4500000;313.8727000;312.1115000;313.2200000;1573167
ETF.IVV;D;20191205;000000;314.0100000;314.0100000;312.3500000;313.8200000;1911966
ETF.IVV;D;20191206;000000;315.9300000;317.1400000;315.8899000;316.6200000;3610165
ETF.IVV;D;20191209;000000;316.2000000;317.0000000;315.6400000;315.6700000;2287621
ETF.IVV;D;20191210;000000;315.6500000;316.3200000;314.6100000;315.3758000;3010238
ETF.IVV;D;20191211;000000;315.8400000;316.5200000;315.4079000;316.1700000;3076997
ETF.IVV;D;20191212;000000;316.2300000;319.8000000;315.9700000;318.9400000;2865819
ETF.IVV;D;20191213;000000;318.7300000;320.4900000;317.8400000;319.1000000;2116789
ETF.IVV;D;20191216;000000;319.0000000;319.9800000;318.9900000;319.3200000;2529191
ETF.IVV;D;20191217;000000;319.7800000;320.0700000;319.3000000;319.3600000;1810859
